grp,sp,Aud,Reach1+,Reach3+,Reach5+,Reach7+,Reach9+,Reach12+,Reach15+,year,new_reg,after_1m,after_2m,after_3m,after_4m,after_5m,after_6m,Month_01월,Month_02월,Month_03월,Month_04월,Month_05월,Month_06월,Month_07월,Month_08월,Month_09월,Month_10월,Month_11월,Month_12월,ad_id_남20대,ad_id_남30대,ad_id_남40대,ad_id_남50대,ad_id_남60대,ad_id_여20대,ad_id_여30대,ad_id_여40대,ad_id_여50대,ad_id_여60대,log_0,log_1,log_2,log_3,log_4,log_5,log_6,ZSCORE
78,373,1597617,35.4,10.0,3.7,1.5,0.7,0.4,0.0,2020.0,7.0,3.0,3.0,3.0,1.0,4.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.079441541679836,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.6094379124341005,1.6094379124341005,-0.02781535567428066
42,373,918948,23.2,4.0,0.4,0.2,0.2,0.2,0.2,2020.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1.791759469228055,0.0,0.6931471805599453,0.0,0.0,-0.4520394484149754
25,477,427732,13.4,3.2,1.1,0.2,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.6931471805599453,-0.6523674922091924
66,477,1239219,24.6,10.8,4.4,1.4,0.0,0.0,0.0,2020.0,3.0,5.0,2.0,6.0,2.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.3862943611198906,1.791759469228055,1.0986122886681098,1.9459101490553128,1.0986122886681098,1.0986122886681098,0.0,-0.16922338658784558
117,477,2451105,42.9,15.8,7.6,5.0,1.3,0.0,0.0,2020.0,4.0,5.0,6.0,4.0,6.0,3.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6094379124341005,1.791759469228055,1.9459101490553128,1.6094379124341005,1.9459101490553128,1.3862943611198906,1.0986122886681098,0.43176074479480536
92,477,1854737,31.9,13.1,6.2,3.0,0.9,0.2,0.0,2020.0,0.0,5.0,2.0,2.0,0.0,3.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.791759469228055,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,1.3862943611198906,0.13716068039154508
49,477,1268871,22.2,6.6,2.0,0.5,0.1,0.0,0.0,2020.0,1.0,0.0,4.0,2.0,2.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453,0.0,1.6094379124341005,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,-0.36955143038206256
35,477,614554,9.5,4.5,2.9,2.3,0.3,0.3,0.0,2020.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,-0.5345274664478883
37,477,711906,12.9,4.1,2.3,1.2,1.2,0.6,0.0,2020.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.6931471805599453,1.0986122886681098,0.6931471805599453,-0.5109594612956275
106,477,2222697,31.7,13.8,7.3,4.9,3.4,0.8,0.0,2020.0,6.0,5.0,2.0,6.0,2.0,6.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9459101490553128,1.791759469228055,1.0986122886681098,1.9459101490553128,1.0986122886681098,1.9459101490553128,0.6931471805599453,0.30213671645737084
77,477,1569871,29.9,10.9,3.7,1.6,0.9,0.3,0.0,2020.0,3.0,7.0,3.0,3.0,3.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3862943611198906,2.079441541679836,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.6094379124341005,-0.03959935825041107
40,477,857828,20.2,4.0,1.4,0.6,0.2,0.2,0.0,2020.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.791759469228055,0.0,0.6931471805599453,0.0,-0.4756074535672362
7,30,129632,6.8,0.3,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,3.0,0.0,1.0,2.0,8.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,2.19722457733622,0.0,-0.8644795385795399
26,30,491791,17.9,1.9,0.0,0.0,0.0,0.0,0.0,2019.0,10.0,10.0,15.0,9.0,17.0,24.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3978952727983707,2.3978952727983707,2.772588722239781,2.302585092994046,2.8903717578961645,3.218875824868201,1.6094379124341005,-0.640583489633062
30,30,639335,21.6,1.9,0.0,0.0,0.0,0.0,0.0,2019.0,20.0,6.0,10.0,15.0,30.0,39.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0445224377234235,1.9459101490553128,2.3978952727983707,2.772588722239781,3.4339872044851463,3.688879454113936,2.079441541679836,-0.5934474793285404
17,30,353991,13.5,0.4,0.0,0.0,0.0,0.0,0.0,2019.0,10.0,11.0,7.0,7.0,22.0,38.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.3978952727983707,2.4849066497880004,2.079441541679836,2.079441541679836,3.1354942159291497,3.6635616461296463,2.079441541679836,-0.7466395128182357
11,30,286221,7.6,0.8,0.2,0.0,0.0,0.0,0.0,2019.0,2.0,0.0,4.0,4.0,8.0,19.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0986122886681098,0.0,1.6094379124341005,1.6094379124341005,2.19722457733622,2.9957322735539913,1.6094379124341005,-0.8173435282750182
3,30,65642,3.2,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,4.0,3.0,5.0,1.0,13.0,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.6094379124341005,1.3862943611198906,1.791759469228055,0.6931471805599453,2.6390573296152584,1.791759469228055,0.0,-0.9116155488840616
8,30,167114,5.8,0.8,0.0,0.0,0.0,0.0,0.0,2019.0,46.0,45.0,36.0,27.0,75.0,86.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.8501476017100575,3.828641396489095,3.610917912644224,3.332204510175204,4.330733340286331,4.465908118654584,1.9459101490553128,-0.8526955360034094
20,30,425423,14.7,1.3,0.0,0.0,0.0,0.0,0.0,2019.0,53.0,40.0,38.0,25.0,76.0,90.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9889840465642745,3.7135720667043084,3.6635616461296463,3.258096538021482,4.343805421853683,4.51085950651685,2.4849066497880004,-0.7112875050898445
11,30,224929,8.7,0.3,0.0,0.0,0.0,0.0,0.0,2019.0,39.0,23.0,33.0,17.0,85.0,109.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.688879454113936,3.1780538303479458,3.5263605246161616,2.8903717578961645,4.4543472962535064,4.700480365792417,2.3978952727983707,-0.8173435282750182
9,30,197636,7.4,0.2,0.0,0.0,0.0,0.0,0.0,2019.0,30.0,16.0,17.0,8.0,53.0,73.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463,2.8332133440562166,2.8903717578961645,2.19722457733622,3.9889840465642745,4.30406509320417,2.5649493574615367,-0.840911533427279
4,49,79872,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,7.0,4.0,1.0,3.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453,2.079441541679836,1.6094379124341005,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.3862943611198906,-0.8998315463079309
7,49,143643,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,13.0,16.0,7.0,15.0,11.0,17.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6390573296152584,2.8332133440562166,2.079441541679836,2.772588722239781,2.4849066497880004,2.8903717578961645,1.791759469228055,-0.8644795385795399
22,49,489002,18.0,0.5,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,8.0,5.0,14.0,10.0,21.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3862943611198906,2.19722457733622,1.791759469228055,2.7080502011022096,2.3978952727983707,3.0910424533583165,1.791759469228055,-0.6877194999375836
17,49,356388,13.4,0.9,0.0,0.0,0.0,0.0,0.0,2019.0,3.0,8.0,4.0,3.0,11.0,17.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,2.19722457733622,1.6094379124341005,1.3862943611198906,2.4849066497880004,2.8903717578961645,1.0986122886681098,-0.7466395128182357
6,49,163173,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,3.0,3.0,3.0,4.0,9.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.6094379124341005,2.302585092994046,1.6094379124341005,-0.8762635411556703
5,49,90581,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,2.0,7.0,8.0,4.0,1.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0986122886681098,2.079441541679836,2.19722457733622,1.6094379124341005,0.6931471805599453,1.3862943611198906,0.0,-0.8880475437318006
3,49,70018,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,14.0,45.0,20.0,22.0,28.0,24.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.7080502011022096,3.828641396489095,3.0445224377234235,3.1354942159291497,3.3672958299864737,3.218875824868201,1.9459101490553128,-0.9116155488840616
13,49,292504,10.7,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,6.0,17.0,11.0,16.0,13.0,21.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9459101490553128,2.8903717578961645,2.4849066497880004,2.8332133440562166,2.6390573296152584,3.0910424533583165,2.4849066497880004,-0.7937755231227573
13,49,274359,10.6,1.1,0.0,0.0,0.0,0.0,0.0,2019.0,6.0,7.0,6.0,6.0,8.0,16.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101490553128,2.079441541679836,1.9459101490553128,1.9459101490553128,2.19722457733622,2.8332133440562166,2.19722457733622,-0.7937755231227573
5,49,109255,5.0,0.1,0.0,0.0,0.0,0.0,0.0,2019.0,4.0,7.0,0.0,7.0,6.0,14.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6094379124341005,2.079441541679836,0.0,2.079441541679836,1.9459101490553128,2.7080502011022096,1.3862943611198906,-0.8880475437318006
16,226,284945,11.5,1.2,0.2,0.0,0.0,0.0,0.0,2019.0,5.0,5.0,9.0,1.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.791759469228055,1.791759469228055,2.302585092994046,0.6931471805599453,0.0,0.0,1.0986122886681098,-0.7584235153943661
28,226,536737,11.1,4.6,1.8,0.9,0.0,0.0,0.0,2019.0,35.0,37.0,36.0,13.0,8.0,5.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.58351893845611,3.6375861597263857,3.610917912644224,2.6390573296152584,2.19722457733622,1.791759469228055,1.9459101490553128,-0.6170154844808012
37,226,794290,19.8,4.3,1.1,0.2,0.0,0.0,0.0,2019.0,67.0,58.0,55.0,33.0,10.0,4.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.219507705176107,4.07753744390572,4.02535169073515,3.5263605246161616,2.3978952727983707,1.6094379124341005,2.302585092994046,-0.5109594612956275
32,226,655027,17.3,3.9,1.1,0.2,0.0,0.0,0.0,2019.0,42.0,35.0,36.0,32.0,12.0,3.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.7612001156935615,3.58351893845611,3.610917912644224,3.49650756146648,2.5649493574615367,1.3862943611198906,2.079441541679836,-0.5698794741762796
15,226,382000,7.0,1.3,0.3,0.3,0.3,0.2,0.2,2019.0,20.0,16.0,25.0,8.0,2.0,5.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0445224377234235,2.8332133440562166,3.258096538021482,2.19722457733622,1.0986122886681098,1.791759469228055,1.6094379124341005,-0.7702075179704966
9,226,158000,7.4,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,20.0,21.0,14.0,11.0,10.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0445224377234235,3.0910424533583165,2.7080502011022096,2.4849066497880004,2.3978952727983707,0.6931471805599453,1.6094379124341005,-0.840911533427279
13,226,260234,8.7,1.1,0.0,0.0,0.0,0.0,0.0,2019.0,97.0,75.0,82.0,72.0,18.0,11.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.584967478670572,4.330733340286331,4.418840607796597,4.290459441148391,2.9444389791664403,2.4849066497880004,2.19722457733622,-0.7937755231227573
36,226,774257,17.1,4.8,2.0,0.2,0.0,0.0,0.0,2019.0,151.0,116.0,99.0,85.0,20.0,8.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0238805208462765,4.762173934797756,4.605170185988092,4.4543472962535064,3.0445224377234235,2.19722457733622,2.8332133440562166,-0.522743463871758
37,226,746534,18.6,4.8,0.9,0.7,0.0,0.0,0.0,2019.0,84.0,74.0,85.0,47.0,17.0,13.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.442651256490317,4.31748811353631,4.4543472962535064,3.8712010109078916,2.8903717578961645,2.6390573296152584,2.8903717578961645,-0.5109594612956275
20,226,401228,10.9,1.8,0.4,0.2,0.2,0.0,0.0,2019.0,39.0,46.0,33.0,29.0,10.0,11.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.688879454113936,3.8501476017100575,3.5263605246161616,3.4011973816621555,2.3978952727983707,2.4849066497880004,1.9459101490553128,-0.7112875050898445
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,5.0,9.0,1.0,0.0,0.0,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.791759469228055,2.302585092994046,0.6931471805599453,0.0,0.0,1.0986122886681098,0.0,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,37.0,36.0,13.0,8.0,5.0,6.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6375861597263857,3.610917912644224,2.6390573296152584,2.19722457733622,1.791759469228055,1.9459101490553128,1.6094379124341005,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,58.0,55.0,33.0,10.0,4.0,9.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.07753744390572,4.02535169073515,3.5263605246161616,2.3978952727983707,1.6094379124341005,2.302585092994046,2.3978952727983707,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,35.0,36.0,32.0,12.0,3.0,7.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.58351893845611,3.610917912644224,3.49650756146648,2.5649493574615367,1.3862943611198906,2.079441541679836,2.3978952727983707,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,16.0,25.0,8.0,2.0,5.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.8332133440562166,3.258096538021482,2.19722457733622,1.0986122886681098,1.791759469228055,1.6094379124341005,1.0986122886681098,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,21.0,14.0,11.0,10.0,1.0,4.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0910424533583165,2.7080502011022096,2.4849066497880004,2.3978952727983707,0.6931471805599453,1.6094379124341005,1.0986122886681098,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,75.0,82.0,72.0,18.0,11.0,8.0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.330733340286331,4.418840607796597,4.290459441148391,2.9444389791664403,2.4849066497880004,2.19722457733622,2.079441541679836,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,116.0,99.0,85.0,20.0,8.0,16.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.762173934797756,4.605170185988092,4.4543472962535064,3.0445224377234235,2.19722457733622,2.8332133440562166,2.9444389791664403,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,74.0,85.0,47.0,17.0,13.0,17.0,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.31748811353631,4.4543472962535064,3.8712010109078916,2.8903717578961645,2.6390573296152584,2.8903717578961645,3.0445224377234235,-0.9469675566124528
0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,46.0,33.0,29.0,10.0,11.0,6.0,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.8501476017100575,3.5263605246161616,3.4011973816621555,2.3978952727983707,2.4849066497880004,1.9459101490553128,2.3978952727983707,-0.9469675566124528
39,447,653828,20.7,4.0,1.4,0.3,0.2,0.0,0.0,2019.0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,-0.4873914561433667
94,447,1778676,31.4,12.9,4.9,2.8,1.6,1.2,0.5,2019.0,18.0,22.0,10.0,10.0,15.0,9.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.9444389791664403,3.1354942159291497,2.3978952727983707,2.3978952727983707,2.772588722239781,2.302585092994046,2.8903717578961645,0.16072868554380593
154,447,3295467,47.3,21.2,12.7,4.8,2.6,1.2,0.8,2019.0,34.0,27.0,20.0,6.0,10.0,15.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.555348061489413,3.332204510175204,3.0445224377234235,1.9459101490553128,2.3978952727983707,2.772588722239781,3.4339872044851463,0.8677688401116306
178,447,3544001,48.6,21.7,11.8,7.7,5.2,2.7,0.7,2019.0,14.0,13.0,10.0,11.0,7.0,7.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7080502011022096,2.6390573296152584,2.3978952727983707,2.4849066497880004,2.079441541679836,2.079441541679836,3.1354942159291497,1.1505849019387604
123,447,3067005,36.1,13.4,7.4,4.3,3.1,2.3,0.9,2019.0,3.0,7.0,2.0,0.0,4.0,4.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3862943611198906,2.079441541679836,1.0986122886681098,0.0,1.6094379124341005,1.6094379124341005,2.19722457733622,0.5024647602515878
33,447,577102,17.2,4.2,1.7,0.0,0.0,0.0,0.0,2019.0,6.0,8.0,4.0,3.0,5.0,1.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9459101490553128,2.19722457733622,1.6094379124341005,1.3862943611198906,1.791759469228055,0.6931471805599453,2.6390573296152584,-0.5580954716001492
61,447,1199350,23.3,7.0,3.6,3.1,1.2,0.5,0.0,2019.0,60.0,79.0,46.0,45.0,36.0,27.0,75.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.110873864173311,4.382026634673881,3.8501476017100575,3.828641396489095,3.610917912644224,3.332204510175204,4.330733340286331,-0.22814339946849765
124,447,2651700,36.4,14.3,5.9,3.2,2.3,1.2,0.7,2019.0,96.0,91.0,53.0,40.0,38.0,25.0,76.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.574710978503383,4.5217885770490405,3.9889840465642745,3.7135720667043084,3.6635616461296463,3.258096538021482,4.343805421853683,0.5142487628277183
130,447,2591298,38.4,13.8,5.1,3.7,3.2,2.9,1.8,2019.0,53.0,74.0,39.0,23.0,33.0,17.0,85.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.9889840465642745,4.31748811353631,3.688879454113936,3.1780538303479458,3.5263605246161616,2.8903717578961645,4.4543472962535064,0.5849527782845008
96,447,1950881,35.4,11.5,4.8,2.4,1.5,1.0,0.6,2019.0,39.0,30.0,30.0,16.0,17.0,8.0,53.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.688879454113936,3.4339872044851463,3.4339872044851463,2.8332133440562166,2.8903717578961645,2.19722457733622,3.9889840465642745,0.18429669069606675
111,1395,1835712,35.3,14.0,7.4,4.2,1.9,0.7,0.7,2019.0,2.0,3.0,3.0,0.0,1.0,2.0,8.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0986122886681098,1.3862943611198906,1.3862943611198906,0.0,0.6931471805599453,1.0986122886681098,2.19722457733622,0.3610567293380229
198,1395,3684158,49.3,22.7,14.0,9.2,6.8,2.7,1.8,2019.0,22.0,10.0,10.0,15.0,9.0,17.0,24.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1354942159291497,2.3978952727983707,2.3978952727983707,2.772588722239781,2.302585092994046,2.8903717578961645,3.218875824868201,1.386264953461369
334,1395,7106070,62.8,38.5,25.4,19.1,13.2,6.9,3.4,2019.0,27.0,20.0,6.0,10.0,15.0,30.0,39.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.332204510175204,3.0445224377234235,1.9459101490553128,2.3978952727983707,2.772588722239781,3.4339872044851463,3.688879454113936,2.9888893038151045
312,1395,6193067,59.8,36.9,23.9,17.9,11.2,6.6,3.8,2019.0,13.0,10.0,11.0,7.0,7.0,22.0,38.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6390573296152584,2.3978952727983707,2.4849066497880004,2.079441541679836,2.079441541679836,3.1354942159291497,3.6635616461296463,2.729641247140236
228,1395,5673554,50.7,23.8,16.5,11.3,8.7,4.3,1.4,2019.0,7.0,2.0,0.0,4.0,4.0,8.0,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.079441541679836,1.0986122886681098,0.0,1.6094379124341005,1.6094379124341005,2.19722457733622,2.9957322735539913,1.739785030745281
61,1395,1066314,23.0,7.9,4.4,2.0,0.4,0.0,0.0,2019.0,8.0,4.0,3.0,5.0,1.0,13.0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.19722457733622,1.6094379124341005,1.3862943611198906,1.791759469228055,0.6931471805599453,2.6390573296152584,1.791759469228055,-0.22814339946849765
114,1395,2195442,34.3,12.3,6.0,4.8,3.5,1.6,0.7,2019.0,79.0,46.0,45.0,36.0,27.0,75.0,86.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.382026634673881,3.8501476017100575,3.828641396489095,3.610917912644224,3.332204510175204,4.330733340286331,4.465908118654584,0.39640873706641416
271,1395,5864771,56.3,33.8,22.3,13.7,7.3,4.7,1.8,2019.0,91.0,53.0,40.0,38.0,25.0,76.0,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.5217885770490405,3.9889840465642745,3.7135720667043084,3.6635616461296463,3.258096538021482,4.343805421853683,4.51085950651685,2.2464971415188892
269,1395,5404377,59.9,34.0,18.6,12.9,6.3,3.5,2.1,2019.0,74.0,39.0,23.0,33.0,17.0,85.0,109.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.31748811353631,3.688879454113936,3.1780538303479458,3.5263605246161616,2.8903717578961645,4.4543472962535064,4.700480365792417,2.222929136366628
199,1395,4020785,53.1,26.4,14.9,8.2,3.5,2.2,1.2,2019.0,30.0,30.0,16.0,17.0,8.0,53.0,73.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.4339872044851463,3.4339872044851463,2.8332133440562166,2.8903717578961645,2.19722457733622,3.9889840465642745,4.30406509320417,1.3980489560374991
46,434,762411,23.3,4.4,2.6,1.1,0.6,0.0,0.0,2019.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.6931471805599453,-0.4049034381104538
89,434,1662509,39.2,10.0,6.0,2.0,0.0,0.0,0.0,2019.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.6094379124341005,1.3862943611198906,1.3862943611198906,1.6094379124341005,1.6094379124341005,0.10180867266315388
149,434,3156249,46.3,16.9,9.2,4.8,3.5,1.8,0.9,2019.0,2.0,1.0,8.0,7.0,18.0,13.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0986122886681098,0.6931471805599453,2.19722457733622,2.079441541679836,2.9444389791664403,2.6390573296152584,2.079441541679836,0.8088488272309785
142,434,2839685,44.9,19.4,9.1,4.3,1.8,1.2,0.8,2019.0,2.0,0.0,10.0,5.0,7.0,5.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.0,2.3978952727983707,1.791759469228055,2.079441541679836,1.791759469228055,2.079441541679836,0.7263608091980657
